Attendee ID,Company Name,Preference
20,Northbridge Financial Corporation,14
20,Mercer Canada,15
20,iA Financial Group,15
20,PartnerRe,15
20,CAAT Pension Plan,15
20,Foresters Financial,15
20,Echelon Insurance / CCG Group,15
20,Normandin Beaudry,15
20,Moody's Analytics,15
20,RSM Canada,15
20,Ontario Teachers' Pension Plan,15
524,Intact Insurance,1
524,KPMG Canada,2
524,Manulife,3
524,Swiss Re,4
524,Wawanesa Insurance,5
524,Deloitte,6
524,Economical Insurance,7
524,Foresters Financial,8
524,Milliman,9
524,Moody's Analytics,10
524,Munich Re,11
524,Northbridge Financial Corporation,12
524,Normandin Beaudry,13
524,Ontario Teachers' Pension Plan,14
524,PartnerRe,15
524,Royal and Sun Alliance (RSA),15
524,CAAT Pension Plan,15
524,The Co-operators,15
524,Mercer Canada,15
524,Echelon Insurance / CCG Group,15
524,Desjardins,15
524,Canada Life,15
524,iA Financial Group,15
524,RSM Canada,15
326,Munich Re,1
326,Canada Life,2
326,Swiss Re,3
326,Manulife,4
326,PartnerRe,5
326,Milliman,6
326,Mercer Canada,7
326,Intact Insurance,8
326,Deloitte,9
326,KPMG Canada,10
326,CAAT Pension Plan,11
326,Economical Insurance,12
326,Ontario Teachers' Pension Plan,13
326,Foresters Financial,14
326,Echelon Insurance / CCG Group,15
326,Royal and Sun Alliance (RSA),15
326,iA Financial Group,15
326,The Co-operators,15
326,Wawanesa Insurance,15
326,Desjardins,15
326,Normandin Beaudry,15
326,Northbridge Financial Corporation,15
326,Moody's Analytics,15
326,RSM Canada,15
243,Mercer Canada,1
243,Munich Re,2
243,Desjardins,3
243,Milliman,4
243,Manulife,5
243,Intact Insurance,6
243,Deloitte,7
243,KPMG Canada,8
243,Ontario Teachers' Pension Plan,9
243,Economical Insurance,10
243,Canada Life,11
243,The Co-operators,12
243,PartnerRe,13
243,Swiss Re,14
243,Royal and Sun Alliance (RSA),15
243,iA Financial Group,15
243,CAAT Pension Plan,15
243,Foresters Financial,15
243,Wawanesa Insurance,15
243,Echelon Insurance / CCG Group,15
243,Normandin Beaudry,15
243,Northbridge Financial Corporation,15
243,Moody's Analytics,15
243,RSM Canada,15
498,CAAT Pension Plan,1
498,Mercer Canada,2
498,Canada Life,3
498,Deloitte,4
498,Wawanesa Insurance,5
498,Moody's Analytics,6
498,RSM Canada,7
498,KPMG Canada,8
498,Desjardins,9
498,Ontario Teachers' Pension Plan,10
498,Munich Re,11
498,PartnerRe,12
498,Swiss Re,13
498,The Co-operators,14
498,iA Financial Group,15
498,Economical Insurance,15
498,Royal and Sun Alliance (RSA),15
498,Milliman,15
498,Foresters Financial,15
498,Manulife,15
498,Echelon Insurance / CCG Group,15
498,Normandin Beaudry,15
498,Intact Insurance,15
498,Northbridge Financial Corporation,15
345,Deloitte,15
345,Swiss Re,15
345,PartnerRe,15
345,CAAT Pension Plan,15
345,Milliman,15
345,The Co-operators,15
345,Mercer Canada,15
345,Desjardins,15
345,Normandin Beaudry,15
345,Munich Re,15
345,Intact Insurance,15
345,Northbridge Financial Corporation,15
345,RSM Canada,15
345,Ontario Teachers' Pension Plan,15
345,Economical Insurance,15
345,Royal and Sun Alliance (RSA),15
345,iA Financial Group,15
345,KPMG Canada,15
345,Foresters Financial,15
345,Wawanesa Insurance,15
345,Manulife,15
345,Echelon Insurance / CCG Group,15
345,Canada Life,15
345,Moody's Analytics,15
63,RSM Canada,1
63,Desjardins,2
63,Swiss Re,3
63,The Co-operators,4
63,Manulife,5
63,Economical Insurance,6
63,KPMG Canada,7
63,iA Financial Group,8
63,Wawanesa Insurance,9
63,Ontario Teachers' Pension Plan,10
63,Northbridge Financial Corporation,11
63,CAAT Pension Plan,12
63,Deloitte,13
63,Foresters Financial,14
63,PartnerRe,15
63,Royal and Sun Alliance (RSA),15
63,Milliman,15
63,Mercer Canada,15
63,Echelon Insurance / CCG Group,15
63,Normandin Beaudry,15
63,Munich Re,15
63,Canada Life,15
63,Intact Insurance,15
63,Moody's Analytics,15
163,Swiss Re,1
163,Munich Re,2
163,Manulife,3
163,Deloitte,4
163,Mercer Canada,5
163,KPMG Canada,6
163,Royal and Sun Alliance (RSA),7
163,Canada Life,8
163,Intact Insurance,9
163,Wawanesa Insurance,10
163,PartnerRe,11
163,Economical Insurance,12
163,Desjardins,13
163,Milliman,14
163,iA Financial Group,15
163,CAAT Pension Plan,15
163,Foresters Financial,15
163,The Co-operators,15
163,Echelon Insurance / CCG Group,15
163,Normandin Beaudry,15
163,Northbridge Financial Corporation,15
163,Moody's Analytics,15
163,RSM Canada,15
163,Ontario Teachers' Pension Plan,15
223,Intact Insurance,1
223,Munich Re,2
223,Manulife,3
223,Normandin Beaudry,4
223,Swiss Re,5
223,Mercer Canada,6
223,Deloitte,7
223,Desjardins,8
223,iA Financial Group,9
223,PartnerRe,10
223,Economical Insurance,11
223,Echelon Insurance / CCG Group,12
223,Wawanesa Insurance,13
223,Canada Life,14
223,KPMG Canada,15
223,Royal and Sun Alliance (RSA),15
223,CAAT Pension Plan,15
223,Milliman,15
223,The Co-operators,15
223,Foresters Financial,15
223,Northbridge Financial Corporation,15
223,Moody's Analytics,15
223,RSM Canada,15
223,Ontario Teachers' Pension Plan,15
348,Desjardins,1
348,Intact Insurance,2
348,Manulife,3
348,Swiss Re,4
348,Munich Re,5
348,Normandin Beaudry,6
348,Mercer Canada,7
348,KPMG Canada,8
348,Deloitte,9
348,Echelon Insurance / CCG Group,10
348,Economical Insurance,11
348,PartnerRe,12
348,RSM Canada,13
348,Moody's Analytics,14
348,The Co-operators,15
348,Royal and Sun Alliance (RSA),15
348,CAAT Pension Plan,15
348,Milliman,15
348,Foresters Financial,15
348,Wawanesa Insurance,15
348,Canada Life,15
348,Northbridge Financial Corporation,15
348,iA Financial Group,15
348,Ontario Teachers' Pension Plan,15
385,Foresters Financial,1
385,PartnerRe,2
385,Munich Re,3
385,Swiss Re,4
385,Northbridge Financial Corporation,5
385,iA Financial Group,6
385,KPMG Canada,7
385,Wawanesa Insurance,8
385,Manulife,9
385,Intact Insurance,10
385,Canada Life,11
385,The Co-operators,12
385,Mercer Canada,13
385,CAAT Pension Plan,14
385,Normandin Beaudry,15
385,Deloitte,15
385,Economical Insurance,15
385,Royal and Sun Alliance (RSA),15
385,Milliman,15
385,Echelon Insurance / CCG Group,15
385,Desjardins,15
385,Moody's Analytics,15
385,RSM Canada,15
385,Ontario Teachers' Pension Plan,15
466,Milliman,1
466,Deloitte,2
466,Mercer Canada,3
466,Munich Re,4
466,Intact Insurance,5
466,Swiss Re,6
466,KPMG Canada,7
466,PartnerRe,8
466,Ontario Teachers' Pension Plan,9
466,Desjardins,10
466,Royal and Sun Alliance (RSA),11
466,RSM Canada,12
466,Moody's Analytics,13
466,Economical Insurance,14
466,CAAT Pension Plan,15
466,Foresters Financial,15
466,The Co-operators,15
466,Wawanesa Insurance,15
466,Manulife,15
466,Echelon Insurance / CCG Group,15
466,Normandin Beaudry,15
466,Canada Life,15
466,Northbridge Financial Corporation,15
466,iA Financial Group,15
205,Economical Insurance,1
205,KPMG Canada,2
205,Wawanesa Insurance,3
205,Deloitte,4
205,Desjardins,5
205,Intact Insurance,6
205,Manulife,7
205,Canada Life,8
205,Mercer Canada,9
205,Munich Re,10
205,Ontario Teachers' Pension Plan,11
205,PartnerRe,12
205,Royal and Sun Alliance (RSA),13
205,Swiss Re,14
205,The Co-operators,15
205,iA Financial Group,15
205,CAAT Pension Plan,15
205,Milliman,15
205,Foresters Financial,15
205,Echelon Insurance / CCG Group,15
205,Normandin Beaudry,15
205,Northbridge Financial Corporation,15
205,Moody's Analytics,15
205,RSM Canada,15
121,Royal and Sun Alliance (RSA),1
121,Intact Insurance,2
121,Wawanesa Insurance,3
121,Desjardins,4
121,Echelon Insurance / CCG Group,5
121,Economical Insurance,6
121,KPMG Canada,7
121,CAAT Pension Plan,8
121,Canada Life,9
121,Deloitte,10
121,Mercer Canada,11
121,Milliman,12
121,Northbridge Financial Corporation,13
121,Ontario Teachers' Pension Plan,14
121,RSM Canada,15
121,iA Financial Group,15
121,Swiss Re,15
121,PartnerRe,15
121,Foresters Financial,15
121,The Co-operators,15
121,Manulife,15
121,Normandin Beaudry,15
121,Munich Re,15
121,Moody's Analytics,15
433,Canada Life,1
433,PartnerRe,2
433,Manulife,3
433,Desjardins,4
433,Ontario Teachers' Pension Plan,5
433,Foresters Financial,6
433,Economical Insurance,7
433,CAAT Pension Plan,8
433,Munich Re,9
433,Mercer Canada,10
433,Deloitte,11
433,Milliman,12
433,Northbridge Financial Corporation,13
433,Normandin Beaudry,14
433,RSM Canada,15
433,Royal and Sun Alliance (RSA),15
433,iA Financial Group,15
433,Swiss Re,15
433,KPMG Canada,15
433,The Co-operators,15
433,Wawanesa Insurance,15
433,Echelon Insurance / CCG Group,15
433,Intact Insurance,15
433,Moody's Analytics,15
621,Canada Life,1
621,Manulife,2
621,Swiss Re,3
621,CAAT Pension Plan,4
621,Economical Insurance,5
621,Foresters Financial,6
621,Intact Insurance,7
621,Mercer Canada,8
621,Milliman,9
621,Moody's Analytics,10
621,PartnerRe,11
621,Munich Re,12
621,Northbridge Financial Corporation,13
621,Wawanesa Insurance,14
621,Deloitte,15
621,Royal and Sun Alliance (RSA),15
621,KPMG Canada,15
621,The Co-operators,15
621,Echelon Insurance / CCG Group,15
621,Desjardins,15
621,Normandin Beaudry,15
621,iA Financial Group,15
621,RSM Canada,15
621,Ontario Teachers' Pension Plan,15
543,Intact Insurance,1
543,KPMG Canada,2
543,Manulife,3
543,Swiss Re,4
543,Munich Re,5
543,Northbridge Financial Corporation,6
543,Foresters Financial,7
543,Desjardins,8
543,Canada Life,9
543,CAAT Pension Plan,10
543,Deloitte,11
543,Mercer Canada,12
543,Ontario Teachers' Pension Plan,13
543,The Co-operators,14
543,Normandin Beaudry,15
543,Economical Insurance,15
543,Royal and Sun Alliance (RSA),15
543,iA Financial Group,15
543,PartnerRe,15
543,Milliman,15
543,Wawanesa Insurance,15
543,Echelon Insurance / CCG Group,15
543,Moody's Analytics,15
543,RSM Canada,15
171,Intact Insurance,1
171,Canada Life,2
171,Wawanesa Insurance,3
171,Deloitte,4
171,Manulife,5
171,Munich Re,6
171,Swiss Re,7
171,KPMG Canada,8
171,Desjardins,9
171,iA Financial Group,10
171,Mercer Canada,11
171,Northbridge Financial Corporation,12
171,PartnerRe,13
171,Milliman,14
171,Moody's Analytics,15
171,Economical Insurance,15
171,Royal and Sun Alliance (RSA),15
171,CAAT Pension Plan,15
171,Foresters Financial,15
171,The Co-operators,15
171,Echelon Insurance / CCG Group,15
171,Normandin Beaudry,15
171,RSM Canada,15
171,Ontario Teachers' Pension Plan,15
703,iA Financial Group,1
703,Mercer Canada,2
703,Deloitte,3
703,PartnerRe,5
703,CAAT Pension Plan,6
703,Canada Life,7
703,Desjardins,8
703,Manulife,9
703,Munich Re,10
703,The Co-operators,11
703,Economical Insurance,12
703,Foresters Financial,13
703,Intact Insurance,14
703,RSM Canada,15
703,Royal and Sun Alliance (RSA),15
703,Swiss Re,15
703,KPMG Canada,15
703,Milliman,15
703,Wawanesa Insurance,15
703,Echelon Insurance / CCG Group,15
703,Normandin Beaudry,15
703,Northbridge Financial Corporation,15
703,Moody's Analytics,15
703,Ontario Teachers' Pension Plan,15
168,Mercer Canada,1
168,Manulife,2
168,CAAT Pension Plan,3
168,Canada Life,4
168,Deloitte,5
168,Desjardins,6
168,PartnerRe,7
168,iA Financial Group,8
168,Economical Insurance,9
168,Intact Insurance,10
168,Foresters Financial,11
168,RSM Canada,12
168,Moody's Analytics,13
168,Royal and Sun Alliance (RSA),14
168,The Co-operators,15
168,Swiss Re,15
168,KPMG Canada,15
168,Milliman,15
168,Wawanesa Insurance,15
168,Echelon Insurance / CCG Group,15
168,Normandin Beaudry,15
168,Munich Re,15
168,Northbridge Financial Corporation,15
168,Ontario Teachers' Pension Plan,15
358,Normandin Beaudry,1
358,Intact Insurance,2
358,Desjardins,3
358,Economical Insurance,4
358,Manulife,5
358,Deloitte,6
358,Munich Re,7
358,KPMG Canada,8
358,RSM Canada,9
358,Royal and Sun Alliance (RSA),10
358,iA Financial Group,15
358,Swiss Re,15
358,PartnerRe,15
358,CAAT Pension Plan,15
358,Milliman,15
358,The Co-operators,15
358,Foresters Financial,15
358,Wawanesa Insurance,15
358,Mercer Canada,15
358,Echelon Insurance / CCG Group,15
358,Canada Life,15
358,Northbridge Financial Corporation,15
358,Moody's Analytics,15
358,Ontario Teachers' Pension Plan,15
185,Economical Insurance,1
185,Intact Insurance,2
185,Manulife,3
185,Mercer Canada,4
185,Ontario Teachers' Pension Plan,5
185,Swiss Re,6
185,Wawanesa Insurance,7
185,Deloitte,8
185,Desjardins,9
185,Canada Life,10
185,Foresters Financial,11
185,Munich Re,12
185,Echelon Insurance / CCG Group,13
185,Moody's Analytics,14
185,KPMG Canada,15
185,Royal and Sun Alliance (RSA),15
185,PartnerRe,15
185,CAAT Pension Plan,15
185,Milliman,15
185,The Co-operators,15
185,Normandin Beaudry,15
185,Northbridge Financial Corporation,15
185,iA Financial Group,15
185,RSM Canada,15
520,Manulife,1
520,Economical Insurance,2
520,Canada Life,3
520,Desjardins,4
520,Intact Insurance,5
520,The Co-operators,6
520,Northbridge Financial Corporation,7
520,Royal and Sun Alliance (RSA),8
520,Mercer Canada,9
520,Foresters Financial,10
520,Deloitte,11
520,Munich Re,12
520,Swiss Re,13
520,PartnerRe,14
520,RSM Canada,15
520,iA Financial Group,15
520,KPMG Canada,15
520,CAAT Pension Plan,15
520,Milliman,15
520,Wawanesa Insurance,15
520,Echelon Insurance / CCG Group,15
520,Normandin Beaudry,15
520,Moody's Analytics,15
520,Ontario Teachers' Pension Plan,15
277,Munich Re,1
277,Swiss Re,2
277,Deloitte,3
277,Intact Insurance,4
277,Desjardins,5
277,KPMG Canada,6
277,Manulife,7
277,Mercer Canada,8
277,PartnerRe,9
277,Royal and Sun Alliance (RSA),10
277,RSM Canada,11
277,The Co-operators,12
277,iA Financial Group,13
277,Foresters Financial,14
277,Economical Insurance,15
277,CAAT Pension Plan,15
277,Milliman,15
277,Wawanesa Insurance,15
277,Echelon Insurance / CCG Group,15
277,Normandin Beaudry,15
277,Canada Life,15
277,Northbridge Financial Corporation,15
277,Moody's Analytics,15
277,Ontario Teachers' Pension Plan,15
372,Deloitte,1
372,KPMG Canada,2
372,Mercer Canada,3
372,Manulife,4
372,Intact Insurance,5
372,iA Financial Group,6
372,Echelon Insurance / CCG Group,7
372,Economical Insurance,8
372,Munich Re,9
372,Moody's Analytics,10
372,Normandin Beaudry,11
372,The Co-operators,12
372,Desjardins,13
372,Canada Life,14
372,CAAT Pension Plan,15
372,Royal and Sun Alliance (RSA),15
372,Swiss Re,15
372,PartnerRe,15
372,Milliman,15
372,Foresters Financial,15
372,Wawanesa Insurance,15
372,Northbridge Financial Corporation,15
372,RSM Canada,15
372,Ontario Teachers' Pension Plan,15
365,Manulife,1
365,Canada Life,2
365,iA Financial Group,3
365,Desjardins,4
365,Mercer Canada,5
365,Munich Re,6
365,Normandin Beaudry,7
365,Intact Insurance,8
365,Deloitte,9
365,KPMG Canada,10
365,Royal and Sun Alliance (RSA),11
365,CAAT Pension Plan,12
365,Foresters Financial,13
365,Swiss Re,14
365,Northbridge Financial Corporation,15
365,Economical Insurance,15
365,PartnerRe,15
365,Milliman,15
365,The Co-operators,15
365,Wawanesa Insurance,15
365,Echelon Insurance / CCG Group,15
365,Moody's Analytics,15
365,RSM Canada,15
365,Ontario Teachers' Pension Plan,15
603,iA Financial Group,1
603,Manulife,2
603,Economical Insurance,3
603,Desjardins,4
603,Wawanesa Insurance,5
603,Northbridge Financial Corporation,6
603,Canada Life,7
603,Intact Insurance,8
603,Royal and Sun Alliance (RSA),9
603,CAAT Pension Plan,10
603,Echelon Insurance / CCG Group,11
603,Deloitte,12
603,Foresters Financial,13
603,KPMG Canada,14
603,RSM Canada,15
603,Swiss Re,15
603,PartnerRe,15
603,Milliman,15
603,The Co-operators,15
603,Mercer Canada,15
603,Normandin Beaudry,15
603,Munich Re,15
603,Moody's Analytics,15
603,Ontario Teachers' Pension Plan,15
629,Intact Insurance,1
629,Munich Re,2
629,Normandin Beaudry,4
629,Swiss Re,5
629,Wawanesa Insurance,6
629,Deloitte,7
629,Desjardins,8
629,Canada Life,9
629,Milliman,10
629,Manulife,11
629,iA Financial Group,12
629,Economical Insurance,13
629,Mercer Canada,14
629,PartnerRe,15
629,Royal and Sun Alliance (RSA),15
629,KPMG Canada,15
629,CAAT Pension Plan,15
629,Foresters Financial,15
629,The Co-operators,15
629,Echelon Insurance / CCG Group,15
629,Northbridge Financial Corporation,15
629,Moody's Analytics,15
629,RSM Canada,15
629,Ontario Teachers' Pension Plan,15
637,Royal and Sun Alliance (RSA),1
637,KPMG Canada,2
637,iA Financial Group,3
637,Desjardins,4
637,Deloitte,5
637,Normandin Beaudry,6
637,Milliman,7
637,Mercer Canada,8
637,Intact Insurance,9
637,PartnerRe,10
637,Swiss Re,11
637,CAAT Pension Plan,12
637,Moody's Analytics,13
637,Foresters Financial,14
637,Manulife,15
637,Economical Insurance,15
637,The Co-operators,15
637,Wawanesa Insurance,15
637,Echelon Insurance / CCG Group,15
637,Munich Re,15
637,Canada Life,15
637,Northbridge Financial Corporation,15
637,RSM Canada,15
637,Ontario Teachers' Pension Plan,15
368,Manulife,1
368,Canada Life,2
368,Intact Insurance,3
368,Royal and Sun Alliance (RSA),4
368,Desjardins,5
368,KPMG Canada,6
368,The Co-operators,7
368,Northbridge Financial Corporation,8
368,Moody's Analytics,9
368,Milliman,10
368,iA Financial Group,11
368,Economical Insurance,12
368,Foresters Financial,13
368,Mercer Canada,14
368,Normandin Beaudry,15
368,Deloitte,15
368,Swiss Re,15
368,PartnerRe,15
368,CAAT Pension Plan,15
368,Wawanesa Insurance,15
368,Echelon Insurance / CCG Group,15
368,Munich Re,15
368,RSM Canada,15
368,Ontario Teachers' Pension Plan,15
11,Deloitte,15
11,Swiss Re,15
11,PartnerRe,15
11,CAAT Pension Plan,15
11,Milliman,15
11,The Co-operators,15
11,Mercer Canada,15
11,Desjardins,15
11,Normandin Beaudry,15
11,Munich Re,15
11,Intact Insurance,15
11,Northbridge Financial Corporation,15
11,RSM Canada,15
11,Ontario Teachers' Pension Plan,15
11,Economical Insurance,15
11,Royal and Sun Alliance (RSA),15
11,iA Financial Group,15
11,KPMG Canada,15
11,Foresters Financial,15
11,Wawanesa Insurance,15
11,Manulife,15
11,Echelon Insurance / CCG Group,15
11,Canada Life,15
11,Moody's Analytics,15
634,Swiss Re,1
634,Munich Re,2
634,PartnerRe,3
634,Deloitte,4
634,Moody's Analytics,5
634,Mercer Canada,6
634,Intact Insurance,7
634,KPMG Canada,8
634,Canada Life,9
634,Manulife,10
634,The Co-operators,11
634,iA Financial Group,12
634,Wawanesa Insurance,13
634,Northbridge Financial Corporation,14
634,Desjardins,15
634,Economical Insurance,15
634,Royal and Sun Alliance (RSA),15
634,CAAT Pension Plan,15
634,Milliman,15
634,Foresters Financial,15
634,Echelon Insurance / CCG Group,15
634,Normandin Beaudry,15
634,RSM Canada,15
634,Ontario Teachers' Pension Plan,15
41,Intact Insurance,1
41,Economical Insurance,2
41,Munich Re,3
41,Desjardins,4
41,Swiss Re,5
41,Royal and Sun Alliance (RSA),6
41,PartnerRe,7
41,Northbridge Financial Corporation,8
41,The Co-operators,9
41,Milliman,10
41,KPMG Canada,11
41,Mercer Canada,12
41,Canada Life,13
41,Deloitte,14
41,Manulife,15
41,iA Financial Group,15
41,CAAT Pension Plan,15
41,Foresters Financial,15
41,Wawanesa Insurance,15
41,Echelon Insurance / CCG Group,15
41,Normandin Beaudry,15
41,Moody's Analytics,15
41,RSM Canada,15
41,Ontario Teachers' Pension Plan,15
139,Deloitte,1
139,Canada Life,2
139,Munich Re,3
139,Ontario Teachers' Pension Plan,4
139,Swiss Re,5
139,The Co-operators,6
139,Wawanesa Insurance,7
139,Royal and Sun Alliance (RSA),8
139,Desjardins,9
139,Normandin Beaudry,10
139,Moody's Analytics,11
139,Milliman,12
139,Mercer Canada,13
139,Manulife,14
139,PartnerRe,15
139,Economical Insurance,15
139,KPMG Canada,15
139,CAAT Pension Plan,15
139,Foresters Financial,15
139,Echelon Insurance / CCG Group,15
139,Intact Insurance,15
139,Northbridge Financial Corporation,15
139,iA Financial Group,15
139,RSM Canada,15
182,Canada Life,1
182,KPMG Canada,2
182,Manulife,3
182,Deloitte,4
182,Desjardins,5
182,CAAT Pension Plan,6
182,Echelon Insurance / CCG Group,7
182,Economical Insurance,8
182,Foresters Financial,9
182,iA Financial Group,10
182,Intact Insurance,11
182,Mercer Canada,12
182,Milliman,13
182,Moody's Analytics,14
182,Munich Re,15
182,Royal and Sun Alliance (RSA),15
182,Swiss Re,15
182,PartnerRe,15
182,The Co-operators,15
182,Wawanesa Insurance,15
182,Normandin Beaudry,15
182,Northbridge Financial Corporation,15
182,RSM Canada,15
182,Ontario Teachers' Pension Plan,15
122,Deloitte,1
122,KPMG Canada,2
122,Mercer Canada,3
122,Desjardins,4
